timestamp;campaign;batch;code;tbl_speed;fom;main_comp;tbl_fill;SREL;pre_comp;produced;waste;cyl_main;cyl_pre;stiffness;ejection
2019-03-15 18:33:54;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:34:04;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:34:14;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:34:24;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:34:34;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:34:44;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:34:54;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:35:04;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:35:14;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:35:24;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:35:34;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:35:44;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:35:54;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:36:04;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:36:14;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:36:24;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:36:34;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:36:44;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:36:54;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:37:04;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:37:14;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:37:24;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:37:34;32;108;19;0;0;27.3;5.68;0;0;0;0;1.79;6;0;0
2019-03-15 18:37:44;32;108;19;0;18;0;5.68;0;0;0;5;1.79;6;0;0
2019-03-15 18:37:54;32;108;19;45.5;50;4.2;5.68;88.8;0.1;0;145;1.79;6;116;293
2019-03-15 18:38:04;32;108;19;0;0;9;5.68;88.8;0.1;0;392;1.79;6;98;280
2019-03-15 18:38:14;32;108;19;0;0;9;5.68;88.8;0.1;0;392;1.79;6;98;280
2019-03-15 18:38:24;32;108;19;0;0;9;5.68;88.8;0.1;0;392;1.79;6;98;280
2019-03-15 18:38:34;32;108;19;0;0;9;5.68;88.8;0.1;0;392;1.79;6;98;280
2019-03-15 18:38:44;32;108;19;0;0;9;5.6;88.8;0.1;0;392;1.79;6;98;280
2019-03-15 18:38:54;32;108;19;100;50;6.3;5.34;12.7;0.1;0;566;1.79;6;104;254
2019-03-15 18:39:04;32;108;19;100;50;5.8;5.3;5.7;0.1;0;847;1.85;6;97;239
2019-03-15 18:39:14;32;108;19;100;50;5.2;5.3;4.4;0.1;0;1127;1.85;6;96;226
2019-03-15 18:39:24;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:39:34;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:39:44;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:39:54;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:40:04;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:40:14;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:40:24;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:40:34;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:40:44;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:40:54;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:41:04;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:41:14;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:41:24;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:41:34;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:41:44;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:41:54;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:42:04;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:42:14;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:42:24;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:42:34;32;108;19;0;0;5.3;5.3;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:42:44;32;108;19;0;0;5.3;5.43;4.4;0.1;0;1290;1.85;6;96;218
2019-03-15 18:42:54;32;108;19;100;50;4.8;5.43;6.2;0.1;0;1419;1.95;6;98;227
2019-03-15 18:43:04;32;108;19;100;50;4.7;5.43;4.1;0.2;0;1699;1.97;6;97;207
2019-03-15 18:43:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:43:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:43:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:43:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:43:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:44:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:44:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:44:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:44:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:44:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:44:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:45:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:45:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:45:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:45:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:45:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:45:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:46:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:46:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:46:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:46:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:46:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:46:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:47:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:47:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:47:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:47:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:47:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:47:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:48:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:48:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:48:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:48:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:48:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:48:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:49:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:49:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:49:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:49:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:49:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:49:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:50:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:50:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:50:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:50:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:50:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:50:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:51:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:51:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:51:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:51:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:51:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:51:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:52:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:52:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:52:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:52:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:52:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:52:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:53:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:53:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:53:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:53:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:53:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:53:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:54:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:54:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:54:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:54:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:54:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:54:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:55:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:55:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:55:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:55:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:55:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:55:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:56:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:56:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:56:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:56:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:56:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:56:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:57:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:57:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:57:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:57:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:57:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:57:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:58:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:58:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:58:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:58:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:58:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:58:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:59:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:59:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:59:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:59:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:59:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 18:59:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:00:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:00:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:00:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:00:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:00:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:00:54;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:01:04;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:01:14;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:01:24;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:01:34;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:01:44;32;108;19;0;0;4.6;5.43;4.1;0.1;0;1975;1.97;6;98;197
2019-03-15 19:01:54;32;108;19;100;50;4.7;5.35;4.2;0.2;0;1990;1.97;6;96;198
2019-03-15 19:02:04;32;108;19;100;50;4.5;5.41;4.4;0.2;0;1990;1.97;6;95;182
2019-03-15 19:02:14;32;108;19;100;50;4.6;5.41;3.9;0.1;0;1990;1.97;6;94;186
2019-03-15 19:02:24;32;108;19;100;50;4.6;5.41;4.3;0.1;1;1990;1.97;6;91;182
2019-03-15 19:02:34;32;108;19;100;50;4.6;5.41;4.2;0.1;1;1990;1.97;6;91;184
2019-03-15 19:02:44;32;108;19;100;50;4.6;5.41;4.3;0.1;1;1990;1.97;6;88;178
2019-03-15 19:02:54;32;108;19;100;50;4.6;5.37;4.1;0.2;1;1990;1.97;6;84;179
2019-03-15 19:03:04;32;108;19;100;50;4.6;5.37;4.1;0.1;2;1990;1.97;6;80;179
2019-03-15 19:03:14;32;108;19;100;50;4.6;5.37;3.8;0.1;2;1991;1.97;6;78;172
2019-03-15 19:03:24;32;108;19;100;50;4.6;5.37;3.9;0.1;2;1997;1.97;6;80;181
2019-03-15 19:03:34;32;108;19;100;50;4.6;5.37;4.5;0.1;3;1997;1.97;6;82;180
2019-03-15 19:03:44;32;108;19;100;50;4.5;5.35;4.3;0.2;3;1997;1.97;6;81;174
2019-03-15 19:03:54;32;108;19;100;50;4.5;5.37;4.1;0.1;3;1997;1.97;6;86;176
2019-03-15 19:04:04;32;108;19;100;50;4.5;5.37;4.3;0.1;3;1997;1.97;6;90;177
2019-03-15 19:04:14;32;108;19;100;50;4.5;5.37;4.3;0.1;4;1997;1.97;6;93;174
2019-03-15 19:04:24;32;108;19;100;50;4.5;5.37;4.6;0.1;4;1997;1.97;6;95;180
2019-03-15 19:04:34;32;108;19;100;50;4.5;5.37;3.8;0.1;4;1997;1.97;6;96;177
2019-03-15 19:04:44;32;108;19;100;50;4.5;5.37;4.3;0.1;4;1997;1.97;6;98;178
2019-03-15 19:04:54;32;108;19;100;50;4.5;5.37;4.2;0.1;5;1997;1.97;6;100;183
2019-03-15 19:05:04;32;108;19;100;50;4.5;5.37;4.1;0.1;5;1997;1.97;6;97;183
2019-03-15 19:05:14;32;108;19;100;50;4.5;5.37;4.3;0.1;5;1997;1.97;6;100;176
2019-03-15 19:05:24;32;108;19;100;50;4.6;5.37;4.5;0.1;6;1997;1.97;6;101;179
2019-03-15 19:05:34;32;108;19;100;50;4.6;5.37;4.6;0.1;6;1997;1.97;6;99;185
2019-03-15 19:05:44;32;108;19;100;50;4.6;5.37;4.5;0.1;6;1997;1.97;6;99;190
2019-03-15 19:05:54;32;108;19;100;50;4.6;5.37;4;0.1;6;1997;1.97;6;98;183
2019-03-15 19:06:04;32;108;19;100;50;4.5;5.37;4.2;0.1;7;1997;1.97;6;103;178
2019-03-15 19:06:14;32;108;19;100;50;4.5;5.37;4.3;0.1;7;1997;1.97;6;100;179
2019-03-15 19:06:24;32;108;19;100;50;4.5;5.37;4.1;0.1;7;1997;1.97;6;97;182
2019-03-15 19:06:34;32;108;19;100;50;4.6;5.37;4.3;0.1;8;1997;1.97;6;96;184
2019-03-15 19:06:44;32;108;19;100;50;4.6;5.37;4;0.1;8;1997;1.97;6;90;182
2019-03-15 19:06:54;32;108;19;100;50;4.6;5.37;4.3;0.1;8;1997;1.97;6;89;178
2019-03-15 19:07:04;32;108;19;100;50;4.6;5.37;4.5;0.1;8;1997;1.97;6;94;183
2019-03-15 19:07:14;32;108;19;100;50;4.6;5.37;4.2;0.1;9;1997;1.97;6;95;171
2019-03-15 19:07:24;32;108;19;100;50;4.6;5.37;4.2;0.1;9;1997;1.97;6;97;175
2019-03-15 19:07:34;32;108;19;100;50;4.6;5.35;4.8;0.1;9;1997;1.97;6;98;176
2019-03-15 19:07:44;32;108;19;100;50;4.6;5.35;4.5;0.1;10;1997;1.97;6;103;178
2019-03-15 19:07:54;32;108;19;100;50;4.6;5.35;4.7;0.1;10;1997;1.97;6;101;171
2019-03-15 19:08:04;32;108;19;100;50;4.6;5.35;4.3;0.1;10;1997;1.97;6;102;175
2019-03-15 19:08:14;32;108;19;100;50;4.5;5.35;3.8;0.1;10;1997;1.97;6;104;176
2019-03-15 19:08:24;32;108;19;100;50;4.6;5.35;4;0.1;11;1997;1.97;6;95;176
2019-03-15 19:08:34;32;108;19;100;50;4.6;5.35;4;0.1;11;1997;1.97;6;99;175
2019-03-15 19:08:44;32;108;19;100;50;4.6;5.35;4;0.1;11;1997;1.97;6;95;181
2019-03-15 19:08:54;32;108;19;100;50;4.5;5.35;4.2;0.1;12;1997;1.97;6;100;180
2019-03-15 19:09:04;32;108;19;100;50;4.6;5.35;4.3;0.1;12;1997;1.97;6;97;178
2019-03-15 19:09:14;32;108;19;100;50;4.6;5.35;4.5;0.1;12;1997;1.97;6;104;183
2019-03-15 19:09:24;32;108;19;100;50;4.6;5.35;4.6;0.1;12;1997;1.97;6;102;176
2019-03-15 19:09:34;32;108;19;100;50;4.6;5.35;4.4;0.1;13;1997;1.97;6;103;186
2019-03-15 19:09:44;32;108;19;100;50;4.6;5.35;4.5;0.1;13;1997;1.97;6;108;185
2019-03-15 19:09:54;32;108;19;100;50;4.5;5.35;4.7;0.1;13;1997;1.97;6;109;175
2019-03-15 19:10:04;32;108;19;100;50;4.5;5.37;3.9;0.1;13;1997;1.97;6;105;178
2019-03-15 19:10:14;32;108;19;100;50;4.5;5.37;4.1;0.1;14;1997;1.97;6;104;179
2019-03-15 19:10:24;32;108;19;100;50;4.6;5.37;4.1;0.1;14;1997;1.97;6;104;178
2019-03-15 19:10:34;32;108;19;100;50;4.6;5.37;4.3;0.1;14;1997;1.97;6;103;179
2019-03-15 19:10:44;32;108;19;100;50;4.5;5.37;3.8;0.1;15;1997;1.97;6;101;178
2019-03-15 19:10:54;32;108;19;100;50;4.6;5.37;4;0.1;15;1997;1.97;6;100;183
2019-03-15 19:11:04;32;108;19;100;50;4.6;5.37;4.3;0.1;15;1997;1.97;6;95;175
2019-03-15 19:11:14;32;108;19;100;50;4.6;5.37;4.6;0.1;15;1997;1.97;6;95;176
2019-03-15 19:11:24;32;108;19;100;50;4.6;5.37;4.5;0.1;16;1997;1.97;6;90;179
2019-03-15 19:11:34;32;108;19;100;50;4.6;5.37;4.5;0.1;16;1997;1.97;6;95;178
2019-03-15 19:11:44;32;108;19;100;50;4.6;5.37;4.6;0.1;16;1997;1.97;6;94;177
2019-03-15 19:11:54;32;108;19;100;50;4.6;5.37;4.6;0.1;17;1997;1.97;6;100;182
2019-03-15 19:12:04;32;108;19;100;50;4.6;5.37;4.4;0.1;17;1997;1.97;6;102;180
2019-03-15 19:12:14;32;108;19;100;50;4.6;5.37;4.7;0.1;17;1997;1.97;6;108;186
2019-03-15 19:12:24;32;108;19;100;50;4.6;5.37;4.1;0.1;17;1997;1.97;6;107;186
2019-03-15 19:12:34;32;108;19;100;50;4.5;5.37;4.6;0.1;18;1997;1.97;6;108;185
2019-03-15 19:12:44;32;108;19;100;50;4.6;5.37;4.2;0.1;18;1997;1.97;6;113;182
2019-03-15 19:12:54;32;108;19;100;50;4.6;5.37;4.4;0.1;18;1997;1.97;6;107;183
2019-03-15 19:13:04;32;108;19;100;50;4.6;5.37;4.5;0.1;19;1997;1.97;6;111;193
